datetime,open,high,low,close,volume
2024-01-03 12:40:00,19903.66360127781,19915.846171697147,19895.956297525696,19903.66360127781,82984
2024-01-03 12:45:00,19906.07660195806,19906.796975081706,19894.254954893066,19906.07660195806,85476
2024-01-03 12:50:00,19911.44643620103,19926.165772997694,19899.69784950463,19911.44643620103,109530
2024-01-03 12:55:00,19899.13103036723,19913.308578925076,19887.44595484019,19899.13103036723,121809
2024-01-03 13:00:00,19901.27244279937,19902.856799512647,19886.47512876831,19901.27244279937,106908
2024-01-03 13:05:00,19902.083358615124,19920.12703249887,19899.980636141907,19902.083358615124,114119
2024-01-03 13:10:00,19886.166483743822,19896.545656470167,19884.70172662827,19886.166483743822,98569
2024-01-03 13:15:00,19891.147620793112,19909.137941849967,19888.20331880038,19891.147620793112,128859
2024-01-03 13:20:00,19898.95740701358,19916.898507119404,19883.189586383534,19898.95740701358,112706
2024-01-03 13:25:00,19914.04924051117,19917.972986561475,19912.75773980423,19914.04924051117,113769
2024-01-03 13:30:00,19928.744486070565,19936.32892037482,19924.25582577153,19928.744486070565,102511
2024-01-03 13:35:00,19909.53509545125,19912.215443162917,19904.462623627773,19909.53509545125,96179
2024-01-03 13:40:00,19896.46922226465,19911.88854839126,19883.591200281244,19896.46922226465,146114
2024-01-03 13:45:00,19903.64368381187,19913.67760650287,19895.649792829845,19903.64368381187,100634
2024-01-03 13:50:00,19910.803319964558,19929.296624920342,19906.841205031,19910.803319964558,126633
2024-01-03 13:55:00,19917.983123393893,19922.130350529835,19909.02922401848,19917.983123393893,114327
2024-01-03 14:00:00,19971.77267219932,19985.520594650076,19958.08299354693,19971.77267219932,121278
2024-01-03 14:05:00,19979.755453996313,19999.520163901296,19964.050329859456,19979.755453996313,87175
2024-01-03 14:10:00,19995.64359452393,20008.948321089774,19993.16647046268,19995.64359452393,87598
2024-01-03 14:15:00,20009.001169606032,20010.37726730848,19994.700424362498,20009.001169606032,108031
2024-01-03 14:20:00,20018.126831796173,20029.90598505929,20018.036296649552,20018.126831796173,109705
2024-01-03 14:25:00,20013.709549427982,20017.308869984674,19999.21314591881,20013.709549427982,112394
2024-01-03 14:30:00,20024.345227106154,20024.956025251584,20011.109057510585,20024.345227106154,137394
2024-01-03 14:35:00,20013.515433481145,20020.219174566275,20004.13576767886,20013.515433481145,108487
2024-01-03 14:40:00,20010.198007469968,20015.522802862477,20007.459146042514,20010.198007469968,86812
2024-01-03 14:45:00,20003.400607770498,20019.17870804726,19988.10702776177,20003.400607770498,120397
2024-01-03 14:50:00,20004.547073469937,20012.022383444375,20003.111685428325,20004.547073469937,125651
2024-01-03 14:55:00,20036.985933462307,20051.672218234693,20019.041437746095,20036.985933462307,124661
2024-01-03 15:00:00,20010.81298585194,20011.137941282916,19995.335415096702,20010.81298585194,108442
2024-01-03 15:05:00,20020.428132169738,20020.724677422626,20005.593725778625,20020.428132169738,146766
2024-01-03 15:10:00,19997.839801026967,19998.426006855017,19982.753545864565,19997.839801026967,107506
2024-01-03 15:15:00,19991.23455962106,19995.61980568337,19989.883687146095,19991.23455962106,106845
2024-01-03 15:20:00,20006.478995801644,20013.961174567507,19986.673600237085,20006.478995801644,91124
2024-01-03 15:25:00,20007.379227851234,20019.54062934625,19990.200899650783,20007.379227851234,88238
2024-01-03 15:30:00,19992.290926097307,20012.00160333084,19982.13617318075,19992.290926097307,140876
2024-01-04 09:15:00,19982.283039944497,19989.36495222464,19967.90777931367,19982.283039944497,101989
2024-01-04 09:20:00,19991.791241579296,19992.90396282392,19977.012166729193,19991.791241579296,99650
2024-01-04 09:25:00,19981.572917833044,19985.46732962507,19964.992502667013,19981.572917833044,102141
2024-01-04 09:30:00,19984.600775383267,20002.543985837507,19979.497226277635,19984.600775383267,103793
2024-01-04 09:35:00,19985.238300070778,19999.21555984799,19977.80273770707,19985.238300070778,97484
2024-01-04 09:40:00,19976.124706919625,19991.90985712413,19960.150093597873,19976.124706919625,120014
2024-01-04 09:45:00,20006.126600267355,20008.61072510977,19990.742211304947,20006.126600267355,136631
2024-01-04 09:50:00,20015.006155193587,20017.70792060344,20004.54600628049,20015.006155193587,118603
2024-01-04 09:55:00,19986.65298772822,19988.896409730278,19978.734168990923,19986.65298772822,122923
2024-01-04 10:00:00,19989.261776352632,20006.395955164633,19969.903324287407,19989.261776352632,82128
2024-01-04 10:05:00,19980.00388486073,19984.19903849812,19971.711755863183,19980.00388486073,107068
2024-01-04 10:10:00,19991.92957749573,20004.787421897006,19976.65602879147,19991.92957749573,102393
2024-01-04 10:15:00,19980.8418401677,19991.155278693623,19972.596898339045,19980.8418401677,134239
2024-01-04 10:20:00,19979.23713312682,19990.113628269028,19973.046842939955,19979.23713312682,134700
2024-01-04 10:25:00,19986.300863953413,19990.206893825674,19973.489709987807,19986.300863953413,98481
2024-01-04 10:30:00,19998.41680553602,20011.120721687003,19982.265766648707,19998.41680553602,101833
2024-01-04 10:35:00,19981.621042999854,19982.48226154615,19962.011529540858,19981.621042999854,89964
2024-01-04 10:40:00,19976.94287686646,19996.789415779007,19973.96822833004,19976.94287686646,100138
2024-01-04 10:45:00,19970.30241203231,19970.836795487183,19952.806141106157,19970.30241203231,110580
2024-01-04 10:50:00,19961.17147247548,19962.172655785173,19950.708985468296,19961.17147247548,86033
2024-01-04 10:55:00,19985.85509593862,19992.343452229845,19983.701770391915,19985.85509593862,120104
2024-01-04 11:00:00,19991.52163315029,20008.147089440834,19975.640795800336,19991.52163315029,129242
2024-01-04 11:05:00,19973.88452552137,19979.02159313861,19967.262295499702,19973.88452552137,143864
2024-01-04 11:10:00,19986.7219370984,19996.15437099143,19969.368469631016,19986.7219370984,96913
2024-01-04 11:15:00,20016.434462823374,20016.794304894676,20013.275831983425,20016.434462823374,82925
2024-01-04 11:20:00,20030.9060829553,20032.486107135668,20016.662272210695,20030.9060829553,113629
2024-01-04 11:25:00,20009.613358031478,20021.77852359759,20003.59454116453,20009.613358031478,104250
2024-01-04 11:30:00,20002.83197181781,20006.71969162451,19997.684268307796,20002.83197181781,113944
2024-01-04 11:35:00,20020.57910765844,20034.478486058226,20019.57287008416,20020.57910765844,93362
2024-01-04 11:40:00,20010.663996915635,20026.380195825044,20001.02068430064,20010.663996915635,110053
2024-01-04 11:45:00,20016.881747727497,20033.902786844385,20009.04509007607,20016.881747727497,110896
2024-01-04 11:50:00,20027.7387217968,20030.418419979396,20026.503203444303,20027.7387217968,130637
2024-01-04 11:55:00,20014.74791189608,20023.864800676667,20010.211724389075,20014.74791189608,124019
2024-01-04 12:00:00,20013.913959773494,20032.868766424766,20004.161742952052,20013.913959773494,133592
2024-01-04 12:05:00,19968.556123172137,19983.973516721213,19952.4161102753,19968.556123172137,113087
2024-01-04 12:10:00,19954.24237629885,19956.576232106632,19935.695947954773,19954.24237629885,107579
2024-01-04 12:15:00,19950.71482386303,19960.74006295031,19940.433578640976,19950.71482386303,130237
2024-01-04 12:20:00,19933.296515467933,19951.682601105837,19925.257282673174,19933.296515467933,142375
2024-01-04 12:25:00,19956.087071223887,19964.868523941626,19937.033908763973,19956.087071223887,133621
2024-01-04 12:30:00,19936.11904977043,19952.81390691466,19916.923310443377,19936.11904977043,128500
2024-01-04 12:35:00,19929.979049982754,19939.86120495811,19926.184136049083,19929.979049982754,118914
2024-01-04 12:40:00,19931.80309332466,19933.93204264359,19921.210230834957,19931.80309332466,85510
2024-01-04 12:45:00,19951.92226342691,19954.87225341791,19935.543529306768,19951.92226342691,110704
2024-01-04 12:50:00,19931.87859108205,19932.80892652017,19915.489424585154,19931.87859108205,114740
2024-01-04 12:55:00,19948.114026832394,19952.010187548516,19934.44999528661,19948.114026832394,135892
2024-01-04 13:00:00,19948.256918531813,19966.082962182052,19938.851935450126,19948.256918531813,113450
2024-01-04 13:05:00,19934.556054984198,19947.517464377896,19926.509341979287,19934.556054984198,118669
2024-01-04 13:10:00,19941.005377344587,19955.738927456176,19924.924707936283,19941.005377344587,149911
2024-01-04 13:15:00,19943.78418626408,19956.182468227198,19939.282411960106,19943.78418626408,97629
2024-01-04 13:20:00,19935.40652922712,19943.112347155417,19926.865605226238,19935.40652922712,96631
2024-01-04 13:25:00,19936.380626083424,19940.704052169847,19925.079395701378,19936.380626083424,112317
2024-01-04 13:30:00,19931.004120221096,19949.45254830873,19914.425831482175,19931.004120221096,129614
2024-01-04 13:35:00,19932.587943420396,19942.849833317192,19925.136142903004,19932.587943420396,149999
2024-01-04 13:40:00,19941.828669283736,19951.422680687596,19930.8874700469,19941.828669283736,111709
2024-01-04 13:45:00,19963.980616614677,19983.866819331488,19958.407395181912,19963.980616614677,98424
2024-01-04 13:50:00,19946.68990140894,19954.34803383118,19929.996263797475,19946.68990140894,131213
2024-01-04 13:55:00,19976.495015919532,19993.557446015446,19960.802655308307,19976.495015919532,113375
2024-01-04 14:00:00,19949.216547113792,19966.41963551117,19932.856229419056,19949.216547113792,120916
2024-01-04 14:05:00,19947.097064102218,19951.73815937215,19945.950579076984,19947.097064102218,142667
2024-01-04 14:10:00,19955.313410117866,19957.20596590243,19945.597205252507,19955.313410117866,90780
2024-01-04 14:15:00,19959.238892715694,19978.711527673804,19956.527573432122,19959.238892715694,120852
2024-01-04 14:20:00,19950.540762633776,19959.03763538239,19937.098877475808,19950.540762633776,104216
2024-01-04 14:25:00,19947.63446833394,19947.678758505805,19941.42295590534,19947.63446833394,143924
