datetime,open,high,low,close,volume,open_interest,expiry
2024-01-02 10:05:00,19874.658949769942,19893.30491583277,19856.20403104273,19874.658949769942,102962,1083976,2024-12-26
2024-01-02 10:10:00,19892.2720542158,19910.745043223505,19889.975366781924,19892.2720542158,67137,1161927,2024-12-26
2024-01-02 10:15:00,19878.624081072638,19893.237761954748,19859.39390132947,19878.624081072638,103207,1119691,2024-12-26
2024-01-02 10:20:00,19873.027034504525,19881.39246626121,19867.62893853114,19873.027034504525,95203,1165898,2024-12-26
2024-01-02 10:25:00,19883.523175931226,19891.574660149872,19882.100974677982,19883.523175931226,101814,978939,2024-12-26
2024-01-02 10:30:00,19900.2289230633,19910.42037029179,19894.076375612698,19900.2289230633,98461,1081675,2024-12-26
2024-01-02 10:35:00,19888.322473517586,19899.054834416853,19876.822984316925,19888.322473517586,75279,968196,2024-12-26
2024-01-02 10:40:00,19869.85264585652,19877.229565048783,19850.73953010642,19869.85264585652,93502,1228579,2024-12-26
2024-01-02 10:45:00,19887.2246050633,19894.087420590804,19876.692121457432,19887.2246050633,99714,1164476,2024-12-26
2024-01-02 10:50:00,19861.49837585281,19861.9727212463,19848.150532098756,19861.49837585281,107147,951995,2024-12-26
2024-01-02 10:55:00,19872.49592853803,19880.259105191206,19871.734608250736,19872.49592853803,113467,1070326,2024-12-26
2024-01-02 11:00:00,19862.296198819597,19874.198009877735,19855.12389160752,19862.296198819597,96015,963892,2024-12-26
2024-01-02 11:05:00,19878.918049763703,19889.515246629526,19865.72415078419,19878.918049763703,83727,1229493,2024-12-26
2024-01-02 11:10:00,19867.935884128874,19874.47304325918,19854.551175315974,19867.935884128874,89530,1264783,2024-12-26
2024-01-02 11:15:00,19837.292525900746,19850.52806349391,19826.75082206289,19837.292525900746,76295,1002299,2024-12-26
2024-01-02 11:20:00,19841.276782405803,19844.336783789946,19832.52881005684,19841.276782405803,115027,1117854,2024-12-26
2024-01-02 11:25:00,19846.085617816065,19860.2667430766,19827.002791322095,19846.085617816065,81415,941444,2024-12-26
2024-01-02 11:30:00,19809.320289191168,19817.844114702075,19792.48224389569,19809.320289191168,93911,1154578,2024-12-26
2024-01-02 11:35:00,19820.640509888297,19840.138252670677,19818.8826152658,19820.640509888297,119271,1115552,2024-12-26
2024-01-02 11:40:00,19835.175318567974,19847.11660459706,19825.73529363525,19835.175318567974,81113,1051156,2024-12-26
2024-01-02 11:45:00,19855.991256255696,19874.94509604689,19853.1739629536,19855.991256255696,96924,1046255,2024-12-26
2024-01-02 11:50:00,19850.445366900338,19864.02139461746,19841.398209659434,19850.445366900338,113063,1009022,2024-12-26
2024-01-02 11:55:00,19864.53096319019,19866.754591981156,19851.19597151621,19864.53096319019,67699,952566,2024-12-26
2024-01-02 12:00:00,19859.937232918477,19879.72728079445,19854.60426207157,19859.937232918477,84012,1178996,2024-12-26
2024-01-02 12:05:00,19824.896017483738,19839.855440799998,19812.618684925397,19824.896017483738,82962,929504,2024-12-26
2024-01-02 12:10:00,19826.381377338254,19839.059773255947,19818.596095851895,19826.381377338254,68685,939159,2024-12-26
2024-01-02 12:15:00,19837.83711790949,19852.47627633238,19837.318614091728,19837.83711790949,93520,1237468,2024-12-26
2024-01-02 12:20:00,19865.080313428523,19879.899374705874,19858.521294592872,19865.080313428523,117466,1164574,2024-12-26
2024-01-02 12:25:00,19860.128432400994,19865.439438472433,19859.29295769442,19860.128432400994,105562,1084378,2024-12-26
2024-01-02 12:30:00,19869.057870339533,19869.85261771557,19856.38101953446,19869.057870339533,81238,1226170,2024-12-26
2024-01-02 12:35:00,19871.360268177603,19872.257915935985,19853.992325499155,19871.360268177603,112047,1118844,2024-12-26
2024-01-02 12:40:00,19865.131112848507,19874.419482090074,19859.07716007816,19865.131112848507,73302,918450,2024-12-26
2024-01-02 12:45:00,19866.32190726171,19870.71912257008,19846.507849345675,19866.32190726171,102548,1150824,2024-12-26
2024-01-02 12:50:00,19891.21612388988,19901.15066662336,19889.566621181824,19891.21612388988,66095,981381,2024-12-26
2024-01-02 12:55:00,19891.268533884922,19911.131408045312,19887.201141502406,19891.268533884922,73619,1152460,2024-12-26
2024-01-02 13:00:00,19878.263788540873,19887.097822809166,19873.366758165474,19878.263788540873,69600,1028688,2024-12-26
2024-01-02 13:05:00,19890.016229473174,19899.22207344189,19881.923713552944,19890.016229473174,115009,1127922,2024-12-26
2024-01-02 13:10:00,19876.488826013883,19876.730858945633,19858.620127917762,19876.488826013883,85143,990053,2024-12-26
2024-01-02 13:15:00,19878.43223291824,19894.39130198764,19869.059658911654,19878.43223291824,100420,1011908,2024-12-26
2024-01-02 13:20:00,19914.437943827434,19933.141521020658,19904.2295925535,19914.437943827434,68772,904550,2024-12-26
2024-01-02 13:25:00,19900.288428444444,19916.972382978947,19892.45931373718,19900.288428444444,71194,1204891,2024-12-26
2024-01-02 13:30:00,19890.49226300515,19894.30252656701,19871.772419133027,19890.49226300515,65359,1178745,2024-12-26
2024-01-02 13:35:00,19896.22972375821,19909.68353112206,19892.311184576665,19896.22972375821,62491,1277656,2024-12-26
2024-01-02 13:40:00,19886.563572799914,19893.86473501736,19883.892307613223,19886.563572799914,79016,1101361,2024-12-26
2024-01-02 13:45:00,19864.45240768286,19867.61713023579,19846.262360247234,19864.45240768286,68169,1264251,2024-12-26
2024-01-02 13:50:00,19863.625666805026,19878.512577367866,19848.09805312334,19863.625666805026,108396,1002043,2024-12-26
2024-01-02 13:55:00,19862.01703638011,19865.394291905202,19851.13122387403,19862.01703638011,95440,1112975,2024-12-26
2024-01-02 14:00:00,19862.89546203422,19863.10741545736,19860.073442571447,19862.89546203422,118190,1212053,2024-12-26
2024-01-02 14:05:00,19852.82327038805,19857.557412588216,19843.064014772088,19852.82327038805,79027,1062976,2024-12-26
2024-01-02 14:10:00,19867.1983607817,19868.112610869008,19854.078105248092,19867.1983607817,63930,1021137,2024-12-26
2024-01-02 14:15:00,19859.09984608757,19874.086098397063,19857.722636917857,19859.09984608757,71673,1043227,2024-12-26
2024-01-02 14:20:00,19852.786982344733,19853.786386578366,19840.32514291941,19852.786982344733,87056,1037468,2024-12-26
2024-01-02 14:25:00,19857.787536092117,19859.73484240486,19854.40669783825,19857.787536092117,96544,1075052,2024-12-26
2024-01-02 14:30:00,19850.641447816502,19853.870048970544,19837.382110327206,19850.641447816502,108987,949937,2024-12-26
2024-01-02 14:35:00,19836.23870031079,19838.20389924058,19823.51021648205,19836.23870031079,94588,1256296,2024-12-26
2024-01-02 14:40:00,19868.771236495195,19878.05296961638,19865.29797756077,19868.771236495195,109990,1266692,2024-12-26
2024-01-02 14:45:00,19837.838180823994,19850.516770198108,19827.20512034743,19837.838180823994,111007,1236703,2024-12-26
2024-01-02 14:50:00,19829.76019506591,19836.44495100271,19816.72701736148,19829.76019506591,67107,1066987,2024-12-26
2024-01-02 14:55:00,19852.992782401125,19859.462750890907,19838.874024206034,19852.992782401125,99406,1254684,2024-12-26
2024-01-02 15:00:00,19863.188998805752,19870.782338390305,19845.352306461315,19863.188998805752,88012,1274356,2024-12-26
2024-01-02 15:05:00,19844.237838727346,19858.164784262754,19828.661893431185,19844.237838727346,93624,1255665,2024-12-26
2024-01-02 15:10:00,19836.443819361546,19837.327520107843,19825.811010891142,19836.443819361546,60035,1003529,2024-12-26
2024-01-02 15:15:00,19832.100353840433,19851.78893064751,19820.850308559882,19832.100353840433,84534,1140111,2024-12-26
2024-01-02 15:20:00,19837.09553362475,19856.296261704425,19827.586053392708,19837.09553362475,60253,1255551,2024-12-26
2024-01-02 15:25:00,19841.20567076085,19850.922744850897,19833.094689779424,19841.20567076085,61511,1196182,2024-12-26
2024-01-02 15:30:00,19849.089867630562,19851.065269110266,19840.472027626012,19849.089867630562,81245,1049463,2024-12-26
2024-01-03 09:15:00,19838.63663839544,19849.613371556326,19831.344440196972,19838.63663839544,89306,1248514,2024-12-26
2024-01-03 09:20:00,19835.24431675169,19850.805028856004,19825.17731978174,19835.24431675169,67448,1211207,2024-12-26
2024-01-03 09:25:00,19852.150113724605,19864.52382724104,19847.142440120362,19852.150113724605,119872,1128958,2024-12-26
2024-01-03 09:30:00,19833.640288854473,19849.395207418715,19827.41978606863,19833.640288854473,71137,1213325,2024-12-26
2024-01-03 09:35:00,19857.6712154056,19863.092498682738,19854.403070275777,19857.6712154056,106850,988820,2024-12-26
2024-01-03 09:40:00,19869.290060552466,19872.53411261273,19867.275242496497,19869.290060552466,77680,978374,2024-12-26
2024-01-03 09:45:00,19860.854419826905,19870.066962847985,19845.642891165593,19860.854419826905,75664,995872,2024-12-26
2024-01-03 09:50:00,19850.66760445579,19853.17436507771,19837.98003337718,19850.66760445579,90814,991212,2024-12-26
2024-01-03 09:55:00,19846.552152292905,19862.88865270306,19828.53254624927,19846.552152292905,88409,910642,2024-12-26
2024-01-03 10:00:00,19856.53979716954,19863.182182410674,19853.228121636766,19856.53979716954,106112,1103292,2024-12-26
2024-01-03 10:05:00,19878.223529488067,19892.577205683097,19875.47058153507,19878.223529488067,87372,1101695,2024-12-26
2024-01-03 10:10:00,19859.200603110225,19877.242288333564,19839.984910386076,19859.200603110225,71590,1221398,2024-12-26
2024-01-03 10:15:00,19873.132922688088,19877.008573909578,19860.102428832677,19873.132922688088,61842,959771,2024-12-26
2024-01-03 10:20:00,19880.20395526625,19885.085141475844,19874.448551774618,19880.20395526625,110806,1252574,2024-12-26
2024-01-03 10:25:00,19893.566528160667,19895.72186462621,19884.800566244434,19893.566528160667,110718,935400,2024-12-26
2024-01-03 10:30:00,19922.5288830822,19922.7969190212,19917.083074137714,19922.5288830822,97626,1191801,2024-12-26
2024-01-03 10:35:00,19919.133754910756,19920.23398834001,19918.977601909428,19919.133754910756,94351,1058202,2024-12-26
2024-01-03 10:40:00,19913.092624059158,19916.91515855257,19898.83720258051,19913.092624059158,117150,1187681,2024-12-26
2024-01-03 10:45:00,19885.89170140001,19904.631801324736,19870.679636885005,19885.89170140001,108863,1294920,2024-12-26
2024-01-03 10:50:00,19872.886621741978,19884.116660635253,19860.389077275606,19872.886621741978,107304,1185280,2024-12-26
2024-01-03 10:55:00,19875.400310205805,19891.50776716364,19856.562333851023,19875.400310205805,97849,950121,2024-12-26
2024-01-03 11:00:00,19890.807787410766,19909.118775715724,19890.74273780444,19890.807787410766,115386,1162691,2024-12-26
2024-01-03 11:05:00,19898.942060651447,19899.909322284286,19882.043258007878,19898.942060651447,91585,1163966,2024-12-26
2024-01-03 11:10:00,19901.70703687008,19910.61332380414,19895.297521299588,19901.70703687008,106946,1081489,2024-12-26
2024-01-03 11:15:00,19903.858946119057,19910.90100869831,19892.22147348534,19903.858946119057,65606,1212364,2024-12-26
2024-01-03 11:20:00,19922.432427475105,19931.333429689224,19909.51969237403,19922.432427475105,83637,1066740,2024-12-26
2024-01-03 11:25:00,19919.78117825437,19922.166602306257,19919.734351758845,19919.78117825437,91601,1079762,2024-12-26
2024-01-03 11:30:00,19959.93044062109,19979.556972909482,19940.536622980188,19959.93044062109,99530,916568,2024-12-26
2024-01-03 11:35:00,19966.03237220632,19978.002308105588,19956.230981533707,19966.03237220632,64617,1280437,2024-12-26
2024-01-03 11:40:00,19948.335883777232,19967.37169384068,19932.090041596446,19948.335883777232,104171,1099208,2024-12-26
2024-01-03 11:45:00,19934.49036154443,19944.020344262586,19916.702155836574,19934.49036154443,90252,972045,2024-12-26
2024-01-03 11:50:00,19940.502746410253,19946.44471155483,19923.971237609123,19940.502746410253,98396,1269207,2024-12-26
2024-01-03 11:55:00,19944.122767518435,19958.216980025885,19941.089110218505,19944.122767518435,67375,1126598,2024-12-26
2024-01-03 12:00:00,19938.344103352298,19942.50809758236,19922.452163415684,19938.344103352298,101449,1290036,2024-12-26
2024-01-03 12:05:00,19956.902656748745,19973.306129995653,19943.172412031683,19956.902656748745,83504,1123984,2024-12-26
2024-01-03 12:10:00,19959.071692137804,19978.228280594514,19955.45375028673,19959.071692137804,104204,1016584,2024-12-26
2024-01-03 12:15:00,19949.438835632645,19956.99775510041,19936.747078105334,19949.438835632645,112322,1189076,2024-12-26
2024-01-03 12:20:00,19932.87688643997,19941.723646263956,19926.816992180633,19932.87688643997,93095,1125368,2024-12-26
2024-01-03 12:25:00,19914.57055134886,19917.28110817454,19903.920081098488,19914.57055134886,94029,987799,2024-12-26
2024-01-03 12:30:00,19924.89398695863,19941.712634210737,19911.730705451937,19924.89398695863,101983,1035122,2024-12-26
2024-01-03 12:35:00,19940.815492195456,19949.01529366572,19938.414453787693,19940.815492195456,72776,954935,2024-12-26
2024-01-03 12:40:00,19903.22315498683,19910.985258630688,19890.67579707882,19903.22315498683,60669,907308,2024-12-26
2024-01-03 12:45:00,19918.40549184874,19922.849865245444,19914.425734953318,19918.40549184874,79259,1270879,2024-12-26
2024-01-03 12:50:00,19930.69472030803,19950.220901414785,19914.450465127702,19930.69472030803,97384,1002807,2024-12-26
2024-01-03 12:55:00,19919.89151278722,19931.051604613654,19912.56129169534,19919.89151278722,63783,1226708,2024-12-26
2024-01-03 13:00:00,19908.191127479604,19924.641317699155,19906.6787423276,19908.191127479604,60340,949436,2024-12-26
2024-01-03 13:05:00,19913.261276749563,19921.467668406847,19896.92849332432,19913.261276749563,78982,949794,2024-12-26
2024-01-03 13:10:00,19910.71860715608,19921.645087509347,19898.536780510425,19910.71860715608,69408,1133370,2024-12-26
2024-01-03 13:15:00,19891.059776950842,19892.832426885663,19877.181373623793,19891.059776950842,119271,919325,2024-12-26
2024-01-03 13:20:00,19918.516154785928,19928.242839679195,19904.0030963806,19918.516154785928,69448,1249776,2024-12-26
2024-01-03 13:25:00,19906.582568009562,19913.067755318145,19895.04150177912,19906.582568009562,96286,1161456,2024-12-26
2024-01-03 13:30:00,19942.955593041494,19950.19426150093,19935.261736602148,19942.955593041494,109703,1178512,2024-12-26
2024-01-03 13:35:00,19912.276949040846,19914.940968818748,19898.108595608304,19912.276949040846,96748,1021857,2024-12-26
2024-01-03 13:40:00,19910.850555755867,19923.961396994328,19891.287927784095,19910.850555755867,62847,977816,2024-12-26
2024-01-03 13:45:00,19906.612632124295,19908.88077643317,19896.80840692501,19906.612632124295,116589,1069426,2024-12-26
2024-01-03 13:50:00,19917.895840600755,19936.761230935088,19909.770782005286,19917.895840600755,60725,1283406,2024-12-26
2024-01-03 13:55:00,19922.970429825767,19930.437276210756,19908.152551703177,19922.970429825767,78365,1112864,2024-12-26
2024-01-03 14:00:00,19987.66477632262,19999.63087677013,19978.77858233499,19987.66477632262,76245,971560,2024-12-26
2024-01-03 14:05:00,19994.8165945191,20005.848555709144,19977.379926497073,19994.8165945191,70962,1252333,2024-12-26
2024-01-03 14:10:00,20017.07006159285,20035.255575665196,20000.981647950593,20017.07006159285,87079,1145572,2024-12-26
2024-01-03 14:15:00,20007.765649770907,20008.96152551577,19990.57076435303,20007.765649770907,66232,1136956,2024-12-26
2024-01-03 14:20:00,20023.087397455813,20032.581187001037,20004.332725955683,20023.087397455813,95985,1217332,2024-12-26
2024-01-03 14:25:00,20025.817913100233,20035.763088328855,20014.471559641715,20025.817913100233,64180,1023042,2024-12-26
2024-01-03 14:30:00,20045.56915537226,20062.911628114278,20029.619371118657,20045.56915537226,64279,1141069,2024-12-26
2024-01-03 14:35:00,20020.666492974375,20035.040988192897,20011.216523794366,20020.666492974375,99318,924453,2024-12-26
2024-01-03 14:40:00,20029.204161184818,20046.03109677032,20016.972687105805,20029.204161184818,109413,1239222,2024-12-26
2024-01-03 14:45:00,20022.540830151593,20040.38480653383,20006.786716599,20022.540830151593,65514,921192,2024-12-26
2024-01-03 14:50:00,20017.19160651484,20018.57532668258,20016.691805212442,20017.19160651484,75703,989418,2024-12-26
2024-01-03 14:55:00,20048.513912140465,20066.579892813043,20037.419604624174,20048.513912140465,66090,1058725,2024-12-26
2024-01-03 15:00:00,20017.200703141116,20022.38023549319,20004.593535161966,20017.200703141116,63165,1080425,2024-12-26
2024-01-03 15:05:00,20020.880021287427,20029.345882004975,20011.241441445414,20020.880021287427,60830,967508,2024-12-26
2024-01-03 15:10:00,20007.885018428475,20025.276458840744,20001.507475594975,20007.885018428475,98583,1049644,2024-12-26
2024-01-03 15:15:00,19996.81652312939,19997.952878918706,19981.78423440238,19996.81652312939,95934,955091,2024-12-26
2024-01-03 15:20:00,20016.340962729875,20019.092038052124,19996.907919198962,20016.340962729875,99451,926801,2024-12-26
2024-01-03 15:25:00,20012.36241883009,20018.44207299329,20003.723461427842,20012.36241883009,93908,1171283,2024-12-26
2024-01-03 15:30:00,20004.420645867656,20020.461073600185,19992.295417137757,20004.420645867656,82352,1227626,2024-12-26
2024-01-04 09:15:00,19986.351572265194,19994.78328266192,19977.93637216452,19986.351572265194,119637,1147505,2024-12-26
2024-01-04 09:20:00,20006.6718483979,20012.922391820775,20003.36597706002,20006.6718483979,93294,1254695,2024-12-26
2024-01-04 09:25:00,19987.895508207417,20002.149976816418,19985.632598180484,19987.895508207417,89301,1278734,2024-12-26
2024-01-04 09:30:00,19994.837743591568,20011.043008020297,19984.05635796546,19994.837743591568,99425,935789,2024-12-26
2024-01-04 09:35:00,19991.492365580034,20000.92477783971,19978.781326373,19991.492365580034,100146,1234007,2024-12-26
2024-01-04 09:40:00,19988.103057527987,19988.84250792436,19969.398788609215,19988.103057527987,102013,1157561,2024-12-26
2024-01-04 09:45:00,20009.03989942742,20025.29604847468,19998.226605014952,20009.03989942742,64361,1005219,2024-12-26
2024-01-04 09:50:00,20025.992614976767,20038.911429986518,20016.90805318511,20025.992614976767,98051,918444,2024-12-26
2024-01-04 09:55:00,20000.69878331517,20011.03644900127,19996.38226365464,20000.69878331517,103431,945456,2024-12-26
